id,english,status
10222701,Is Ziri becoming one of them?,no_translation
10222702,Ziri wants to wash his hair.,no_translation
10222703,Ziri has long hair and he washes it every day.,no_translation
10222705,Ziri washes his long hair every day.,no_translation
10222706,Ziri's gardener is coming tomorrow.,no_translation
10222707,Ziri always mows his lawn.,no_translation
10222721,Ziri lived long enough to see his daughter get married and have lovely kids.,no_translation
10222722,"Did you hear that, Ziri?",no_translation
10222723,"""I want you to meet my parents."" ""Sorry, I don't do parents.""",no_translation
10222724,Ziri just proposed to Rima and she said OK.,no_translation
10222725,Ziri took Rima's umbrella.,no_translation
10222726,Ziri lost Rima's umbrella.,no_translation
10222732,Ziri only told Rima part of the truth.,no_translation
10222733,Ziri is warm.,no_translation
10222734,Ziri is caring.,no_translation
10222735,Rima is loving.,no_translation
10222736,Ziri is considerate.,no_translation
10222742,Things are finally back to normal.,no_translation
10222743,Ziri ordered some food.,no_translation
10222744,Why should Ziri apologize?,no_translation
10222745,It all started with a stupid fight between Ziri and Rima.,no_translation
10222746,Ziri and Rima are making up.,no_translation
10222747,Ziri was too exhausted to have sex.,no_translation
10222748,Ziri and Rima didn't have sex for a very long time.,no_translation
10222755,Ziri was a professional magician.,no_translation
10222756,Ziri felt good.,no_translation
10222757,Rima pretended she was Ziri's girlfriend.,no_translation
10222758,Ziri is a great guy.,no_translation
10222785,Ziri has only one place to go.,no_translation
10222786,Ziri has already gone to the market.,no_translation
10222787,Ziri is so rude.,no_translation
10222788,Ziri was trying to cover up the murder.,no_translation
10222815,Ziri was a little nervous about that date.,no_translation
10222816,Ziri was a loser.,no_translation
10222817,Ziri is a drifter.,no_translation
10222823,Ziri likes spicy sauces.,no_translation
10222824,Ziri has a strict policy about that.,no_translation
10222825,Ziri is seeing Rima.,no_translation
10222826,Rima is Ziri's assistant.,no_translation
10222828,Ziri is talking about sex.,no_translation
10222829,Ziri needs to help Rima now.,no_translation
10222835,Ziri got to know his co-workers.,no_translation
10222836,Ziri is one of Rima's employees.,no_translation
10222837,Ziri died at the tender age of fourteen.,no_translation
10222838,Ziri is very funny.,no_translation
10222839,Ziri should next across from Rima.,no_translation
10222840,Ziri should sit next to Rima.,no_translation
10222849,Rima is virgin.,no_translation
10222862,Ziri has a dinner meeting.,no_translation
10222863,Ziri is busy today.,no_translation
10222864,Ziri is busy tonight.,no_translation
10222865,Ziri kissed Rima and left.,no_translation
10222871,Ziri is gay and everyone knows it.,no_translation
10222872,The scary thing is that Ziri believes that.,no_translation
10222873,What makes you think you're gay?,no_translation
10222874,Ziri is part of the problem.,no_translation
10222875,"Unfortunately, Ziri is part of the solution.",no_translation
10222876,Ziri treated Rima like a lady.,no_translation
10222883,This is Ziri.,no_translation
10222884,"From now on, I'm no longer Yazid. I'm Ziri.",no_translation
10222885,Ziri speaks in a funny accent.,no_translation
10222886,Ziri made fun of Rima's accent.,no_translation
10222887,Ziri's mom is coming.,no_translation
10222889,Ziri is seeing someone.,no_translation
10222904,Ziri went to the museum.,no_translation
10222906,Can we speak privately for a moment?,no_translation
10222934,Ziri isn't going anywhere. He's under arrest.,no_translation
10222935,Ziri is being detained.,no_translation
10222936,Rima is pretty.,no_translation
10222937,Ziri has got the right idea.,no_translation
10222938,Ziri hates gay people.,no_translation
10222944,Rima's baby is hungry.,no_translation
10222945,Ziri never complains.,no_translation
10222946,Ziri made Rima that for breakfast.,no_translation
10222947,Rima is breastfeeding her baby.,no_translation
10222948,Ziri guessed right.,no_translation
10222977,Rima was paralyzed and couldn't take care of her baby.,no_translation
10222979,Rima became paralyzed and could no longer take care of her baby.,no_translation
10222985,Ziri got married in a Jewish ceremony.,no_translation
10222986,Ziri is a married man.,no_translation
10222987,Ziri is a bastard.,no_translation
10222988,Ziri was a bastard.,no_translation
10222989,Ziri got married young.,no_translation
10222990,Who Ziri is is in conflict with who he was.,no_translation
10222998,Ziri's dog stole Rima's bra.,no_translation
10222999,What's Rima's bra doing in the sink?,no_translation
10223009,Ziri is a terrible husband.,no_translation
10223011,Sleeping with Ziri was a bad idea.,no_translation
10223024,Ziri calmed Rima's baby.,no_translation
10223025,Ziri heard a funny sound.,no_translation
10223026,Ziri was on that show.,no_translation
10223027,Ziri sang the baby nursery rhymes.,no_translation
10223028,What does poop taste like?,no_translation
10223034,Never touch poop.,no_translation
10223035,"If you touch poop, wash your hands thoroughly.",no_translation
10223036,Ziri has got a parachute.,no_translation
10223037,Ziri knows that story.,no_translation
10223038,Ziri and Rima are committed to a relationship.,no_translation
10223044,Ziri took his secrets to the grave.,no_translation
10223045,Ziri got discouraged.,no_translation
10223046,Ziri will be a whole new man.,no_translation
10223047,Ziri became a whole new man.,no_translation
10223048,Ziri called Rima to help him.,no_translation
10223049,Ziri listened carefully.,no_translation
10223058,Ziri doesn't want to date Rima anymore.,no_translation
10223078,Ziri doesn't even know how to change a diaper.,no_translation
10223079,Ziri doesn't even know how to wipe his butt.,no_translation
10223082,"""Why does Ziri always smell of shit?"" ""I guess he never washes his hands after he goes to the bathroom.""",no_translation
10223084,"When you smell shit, this means that Ziri is around.",no_translation
10223085,"""Ziri wants to poop."" ""Not again!""",no_translation
10223095,Ziri was walking in the rain.,no_translation
10223096,Ziri and Rima had sex with their clothes on.,no_translation
10223097,Ziri trusts Rima with his life.,no_translation
10223111,Ziri is throwing away money.,no_translation
10223118,Ziri showed Rima some dance move.,no_translation
10223119,Ziri put his left foot forward.,no_translation
10223120,Ziri saw Rima dancing with Yazid.,no_translation
10223123,Ziri is straight and doesn't have anything to do with LGBT people.,no_translation
10223125,This is an ancient Berber remedy.,no_translation
10223132,Tatoeba deserves the best of each language.,no_translation
10223133,Ziri came over here.,no_translation
10223135,"Let's dance, Ziri.",no_translation
10223136,Ziri doesn't want to have anything to do with LGBT people.,no_translation
10223137,Ziri was impressed by Rima's dance moves.,no_translation
10223146,Why do all these women look like sluts?,no_translation
10223148,"""I'm gonna have a great time."" ""So will I.""",no_translation
10223149,Why's Ziri's daughter dressed like a slut?,no_translation
10223164,Ziri wasn't expecting Rima to be here before four.,no_translation
10223165,"""Rima caught her husband cheating on her with that dirty whore."" ""He wasn't expecting her to be back home before four.""",no_translation
10223206,Ziri will help Rima.,no_translation
10223207,Ziri helped Rima get in the bed.,no_translation
10223213,Ziri needs to document this experience.,no_translation
10223214,Ziri documented that experience.,no_translation
10223215,Ziri is absolutely sure this is worth it.,no_translation
10223222,Ziri farted.,no_translation
10223223,Ziri enjoyed Rima's hamburgers.,no_translation
10223273,Ziri doesn't want that tape.,no_translation
10223274,Ziri doesn't want to watch that video.,no_translation
10223275,Ziri got that on tape.,no_translation
10223277,Ziri is on schedule.,no_translation
10223278,Ziri passed another test.,no_translation
10223279,Ziri took another test.,no_translation
10223281,Ziri had another test.,no_translation
10223288,Ziri talked to me about that.,no_translation
10223290,Ziri needs to talk.,no_translation
10223291,Ziri needs to practice his Berber.,no_translation
10223292,This is a difficult time for Ziri.,no_translation
10223293,Ziri mumbled something.,no_translation
10223295,Ziri is in pain.,no_translation
10223296,Ziri blacked out.,no_translation
10223305,Ziri has lots of money.,no_translation
10223306,Ziri doesn't want to go to the hospital.,no_translation
10223308,Ziri can't stand that screaming.,no_translation
10223311,Ziri finds this horrifying.,no_translation
10223324,Ziri is not an amateur.,no_translation
10223331,Ziri doesn't want Rima.,no_translation
10223332,Ziri can't watch.,no_translation
10223333,Ziri is too young for that.,no_translation
10223334,Ziri threw Rima out.,no_translation
10223341,Ziri is making some progress.,no_translation
10223342,Ziri isn't ready for that.,no_translation
10223345,Ziri doesn't think Rima is ready for that.,no_translation
10223347,Ziri has his priorities.,no_translation
10223365,"""I just need you to give it one more big push,"" said the doctor.",no_translation
10223370,"""Give me one more big push,"" said the doctor. ""And here he comes! Congratulations, Rima. It's a boy.""",no_translation
10223393,Ziri kicked Rima out of his bedroom.,no_translation
10223407,Ziri is starving.,no_translation
10223409,Ziri rescued a puppy.,no_translation
10223410,Ziri is moving to Algiers.,no_translation
10223412,Ziri released the raccoon into the wild.,no_translation
10223413,Ziri's raccoon can't stay here.,no_translation
10223420,Ziri was kicked out of that place.,no_translation
10223423,The teacher caught Ziri looking at the picture of a naked woman.,no_translation
10223427,Rima's baby was crying.,no_translation
10223429,Ziri turned off the radio.,no_translation
10223430,Rima's baby is OK.,no_translation
10223431,Ziri feels like he wants to be alone.,no_translation
10223435,Ziri drinks alone.,no_translation
10223436,Ziri sleeps alone.,no_translation
10223441,Ziri slept OK.,no_translation
10223446,Ziri wants to take Rima to Algiers.,no_translation
10223447,Ziri is gonna love this.,no_translation
10223448,Ziri downloaded that application.,error
10204406,Ziri turned the game off.,error
10209299,When did Tom buy this brolly?,error
10209349,Ziri is prepared.,error
10209377,Ziri understands.,error
10209436,Ziri is a gardener.,error
10220214,I'm not able to remove the indigo dye in my hair!,error
10220327,"If you have free time, watch this for a little while.",error
10220329,"If you have spare time, watch this for a little while.",error
10220380,"In preparation, clean the bath and fill it.",error
10220381,"In preparation, clean and fill the bath tub.",error
10220384,"In preparation, clean and run a bath.",error
10220456,The photo editor includes a feature which allows users to add a blur effect to images.,error
10220457,"Tom's face was blurred out in the interview, but you could still tell it was him because of his distinctive voice.",error
10220461,"According to the law in this country, minors' faces have to be blurred out in the news, even if they're accused of committing serious crimes.",error
10220464,"Traditionally, the patty goes between the hamburger buns.",error
10220475,From this point outdoor footwear is prohibited.,error
10220478,From this point onward outdoor footwear is prohibited.,error
10220513,You did pretty well for a first-timer.,error
10220610,"Tom has a rule of ""not rocking the boat"".",error
10220612,"Tom has a doctrine of ""not rocking the boat"".",error
10220615,"Tom has a ""one must not do things"" policy.",error
10220633,"When you put a Christmas tree on the top of your car, you need to bind it with twine to make sure it stays there while you drive.",error
10220638,"There was a chandler making candle, When he them stript, he did them handle.",error
10220733,Ask yourself whether you did everything to reach your goal.,error
10220758,Tom went to Australia to learn French.,error
10220762,The goal of my content is always to entertain.,error
10220771,She told her that he was right.,error
10220772,He told him that she was right.,error
10220781,She told her that it would rain all day.,error
10221106,The line is barely moving.,error
10221107,Avocado skin is green.,error
10221110,Lack of money is not a problem for me.,error
10221112,Three robbers broke into my neighbour's deli last night.,error
10221177,I insert it.,error
10221178,I need to be with my parents.,error
10221180,The beast is dead. The venon is gone.,error
10221184,"Speaking of which; I've been eating nothing but pasta since yesterday, haven't I?",error
10221219,Thou shall not speak evil of thy neighbor.,error
10221221,When was the last time you tried talking to her?,error
10221224,He thinks I should be done with it.,error
10221225,They went over there.,error
10221250,"I visited him in October, as he wished.",error
10221255,Where did you learn Swedish?,error
10221257,We were swimming in the sea.,error
10221270,To Hell with that!,error
10221271,It's a great privilege being with you tonight.,error
10221294,Have you ever told Mary you love her?,error
10221297,Now I must leave you for a while.,error
10221301,It just won't happen.,error
10221306,Bring your own lawn chair.,error
10221313,It would've been a stupid idea to do that.,error
10221314,The Canadian women's soccer team won the gold medal.,error
10221320,Try to find her.,error
10221321,Try to find hair.,error
10221322,Tom is probably willing to do that.,error
10221323,"Fortunately, it was just a misunderstanding.",error
10221324,We'll let you know the result in a week.,error
10221325,The profession is complex.,error
10221331,"I hate you, yet I love you.",error
10221332,I would like to see you again.,error
10221333,I kind of understand.,error
10221334,I kind of get it.,error
10221335,I get the gist of it.,error
10221336,If I was twenty years old I would be able to vote.,error
10221337,I'll come by tomorrow.,error
10221338,He is loved by his people.,error
10221346,Keno baked cookies for Tom.,error
10221347,Why aren't you shutting up?,error
10221348,I got leg cramps.,error
10221349,I'm eating a mushroom.,error
10221350,If I had any money I'd give it to him.,error
10221351,Go eat!,error
10221357,She gave a forced laugh.,error
10221358,Ever since that day he hasn't greeted me once.,error
10221359,I am old. I can't run a lot.,error
10221360,I'll eat my raspberries.,error
10221361,I'll finish my raspberries.,error
10221362,We can never really get rid of that feeling of guilt.,error
10221366,I think it would be wise to wait a while longer.,error
10221367,She became fat.,error
10221368,Are you driving to Belgium?,error
10221369,Jim's father is home late.,error
10221370,We're going to school by train.,error
10221371,We go to school by train.,error
10221372,Act like nothing's wrong.,error
10221373,Did I talk about money?,error
10221381,He gestured triumphantly.,error
10221382,What is the name of Senegal's capital?,error
10221383,"I swear, he's a genius!",error
10221385,You became black.,error
10221386,I went to São Paulo.,error
10221392,This is a Canadian flag.,error
10221393,Give him a beating!,error
10221394,Give him a good thrashing!,error
10221396,Give him a good beating!,error
10221405,But I cannot ignore his warning.,error
10221406,We've only got tea.,error
10221408,He's consoling his mother.,error
10221409,All the boys were in love with Julia.,error
10221417,I will fight until the end.,error
10221418,Do you plan to visit Australia someday?,error
10221419,I'm not an adult. I just look like one.,error
10221420,Is this the solution?,error
10221429,Going on walks makes one hungry and thirsty.,error
10221430,Let us remain polite!,error
10221431,You need to motivate yourself.,error
10221432,But what's even the point?,error
10221443,Watermelon season is starting soon.,error
10221444,The car is dented.,error
10221445,The car has a dent.,error
10221446,I hid my money.,error
10221450,His name is known by everyone in the city.,error
10221451,It'll be prettier when it's done.,error
10221453,A very important topic got brought up during the meeting.,error
10221454,Is her head red?,error
10221455,Maria is stripping in a pub.,error
10221456,Maria is stripping in some pub.,error
10221457,Maria is busy stripping in some pub.,error
10221463,Have you got a longer ladder?,error
10221464,Do you have a longer ladder?,error
10221465,She loved them all.,error
10221466,How long of a break are workers entitled to?,error
10221468,Can you fill in the missing words in this sentence?,error
10221469,"His car handles very well, despite being old.",error
10221476,You can continue learning the language over the internet.,error
10221477,Maria wore a long black dress.,error
10221478,Maria was wearing a long black dress.,error
10221479,True greatness has nothing to do with looks!,error
10221487,"""Do you know a secret?"" ""I do, but sadly I can't tell it.""",error
10221488,Now I will take over his business.,error
10221489,"Maria, please tell me the truth.",error
10221490,I want you to wait until Tom arrives.,error
10221491,So this is the village where my father was born.,error
10221502,I am so happy to be working with you.,error
10221503,I am so happy to be working with you guys.,error
10221504,Would you like for me to visit you?,error
10221513,They're listening to the radio.,error
10221514,He sings better than his sister.,error
10221515,A lot of accidents took place in that spell of rain.,error
10221529,I'm waiting for the arrival of a friend.,error
10221530,I feel a burning in my stomach.,error
10221531,She respects nothing.,error
10221534,Let's listen to him.,error
10221535,The wall will be three meters high.,error
10221537,Reload the gun.,error
10221545,Do you live on the other side?,error
10221547,You're not worth our trust.,error
10221550,I was skiing.,error
10221551,I would like for you to do it yourself.,error
10221552,The cookie is too sweet.,error
10221553,The cookie is overly sweet.,error
10221554,"First, we need to look at ourselves.",error
10221556,A year has four seasons.,error
10221568,You spat.,error
10221613,"Back in my day, we respected our elders, because there were only two of them.",error
10204406,Ziri turned the game off.,error
10209299,When did Tom buy this brolly?,error
10209349,Ziri is prepared.,error
10209377,Ziri understands.,error
